Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,N_Src_Pixels_C2,N_Sky_Pixels_C2,N_Src_Pixels_C3,N_Sky_Pixels_C3,N_Src_Pixels_C4,N_Sky_Pixels_C4,N_Src_Pixels_C5,N_Sky_Pixels_C5,N_Src_Pixels_C6,N_Sky_Pixels_C6
GD358-088_cal.fit,87,0,60347.923,2460347.923,2460347.923,2460347.922,2460347.923,-1,-28.50561128,-25,60,16.7884425,32.47579444,12.44988938,16,37,61,0.133535526,0.360544048,0.389038576,0.113878543,0.268954132,0.163788036,0.000725689,0.001276328,0.001344594,0.000766199,0.001067904,0.000854452,184.0120081,282.48547,289.3353604,148.6278676,251.8522853,191.6877114,993823.6988,1634.48538,2117.018647,1686.904665,2117.518647,2409.595335,132710.77,804.2477193,687.3874203,193.0654622,1056.838013,165.0123051,373.5997961,6157,12.26564417,17.34873965,18.20902003,16.48845926,344.820893,0.986854785,2238.540492,3074.737515,2239.040492,1021.762485,263363.1893,774.531692,340.0289388,1735.073364,327.465261,371.7677068,12.12069587,17.04688475,17.98571294,16.10805657,340.910671,0.980484924,3782.684827,2597.980303,3783.184827,1498.519697,278347.7459,783.641874,355.197642,1775.779297,346.0970285,370.3353349,12.427487,17.27627392,17.88475125,16.66779658,336.2822859,0.989182221,2253.329081,2549.158846,2253.829081,1547.341154,101604.6101,662.0969764,153.458804,907.1260986,126.3349683,371.9913541,12.21566419,17.06684847,18.0917217,16.04197525,344.91541,0.980840172,377.5365501,660.7151576,378.0365501,3435.784842,210640.388,738.7373238,285.1357054,1527.101318,261.9098356,369.3819268,12.64502435,16.79141431,17.96674765,15.61608097,347.1946529,0.976133528,511.096404,515.1090115,511.596404,3581.390989,139867.7655,688.072155,203.2748521,1153.194946,173.911299,368.3101935,13.02482073,16.77239084,17.93253264,15.61224904,345.0180408,0.974743711,804.2477193,6418,804.2477193,6332,804.2477193,6413,804.2477193,6297,804.2477193,6389
GD358-089_cal.fit,88,0,60347.92383,2460347.924,2460347.923,2460347.923,2460347.924,-1,-28.54688286,-25,60,16.7884425,32.47579444,13.35951559,16,37,61,0.13180381,0.361757768,0.387775016,0.114025497,0.265820312,0.166275904,0.000710769,0.001260366,0.001321538,0.000753718,0.001044557,0.000845718,185.4382724,287.0260645,293.4270224,151.2840646,254.481336,196.609042,1008807.801,1633.719862,2115.529685,1685.006604,2116.029685,2411.493396,132964.7117,804.2477193,683.9328025,194.4119527,995.4460449,165.3280556,369.8036941,6411,13.53439864,17.2875881,18.13742606,16.43775013,345.4092327,0.987379993,2237.18581,3072.826825,2237.68581,1023.673175,267994.8423,775.3493965,345.6439684,1638.737549,333.2242491,366.8241673,13.34628487,17.29073628,18.28971772,16.29175483,343.6032335,0.981230794,3780.987598,2596.049403,3781.487598,1500.450597,281883.1992,783.4685877,359.7887696,1691.692505,350.4930041,366.6253327,13.34340058,17.56254484,18.33354557,16.79154411,343.1723984,0.98891665,2251.916769,2547.311228,2252.416769,1549.188772,103255.9949,660.9274492,156.2289402,868.8433838,128.3882969,367.5363638,12.88902134,17.23459822,18.40093682,16.06825963,349.9191342,0.979400212,376.1820519,658.8570676,376.6820519,3437.642932,211848.0812,736.7242281,287.554112,1447.859131,263.411479,364.8409543,13.64774958,17.04958679,18.29472066,15.80445292,347.936396,0.974657761,509.6758606,513.11454,510.1758606,3583.38546,143825.6836,688.8128865,208.8022544,1133.624023,178.8325663,364.6138143,13.39623854,16.93306316,18.11526988,15.75085644,347.9382224,0.976819206,804.2477193,6231,804.2477193,6408,804.2477193,6272,804.2477193,6307,804.2477193,6319
GD358-090_cal.fit,89,0,60347.92468,2460347.925,2460347.924,2460347.924,2460347.925,-1,-28.58883934,-25,60,16.7884425,32.47579444,12.42848323,16,37,61,0.13161105,0.360903983,0.385692301,0.114547148,0.268349288,0.165661983,0.000710647,0.001258878,0.00131773,0.000755042,0.00104997,0.000844984,185.1988842,286.686954,292.6945198,151.7095732,255.578012,196.0533389,1009061.607,1634.966154,2116.625475,1683.437812,2117.125475,2413.062188,132803.6571,804.2477193,684.0402573,194.1459669,1096.641113,165.1278007,370.1053743,6405,12.26034733,17.12069054,18.08684927,16.15453181,344.7955258,0.982982321,2238.331076,3071.096256,2238.831076,1025.403744,267597.3894,775.5116517,345.0591475,1760.898438,332.7300569,368.1974275,12.69736948,17.07335325,18.09610347,16.05060302,342.6118831,0.978876991,3782.549559,2594.306668,3783.049559,1502.193332,280861.2655,783.9309447,358.2729671,1797.818604,349.2223339,367.1605552,12.38071569,17.30454122,18.03252363,16.57655882,338.4878567,0.986801206,2253.015662,2545.564198,2253.515662,1550.935802,103705.9124,661.7828543,156.706859,914.1453247,128.9477234,368.4006776,12.36571239,17.22000541,18.22871578,16.21129504,343.8183861,0.98089376,377.1439159,657.099322,377.6439159,3439.400678,213490.8471,737.891062,289.3256987,1478.813599,265.4540908,365.0052329,12.89269449,16.87079691,18.23634353,15.50525029,349.162851,0.970048435,510.5812247,511.3721097,511.0812247,3585.12789,143406.1928,688.9909366,208.1394473,1113.274414,178.3109723,364.2988996,11.97406,16.79197396,18.14873951,15.4352084,347.273114,0.96838424,804.2477193,6330,804.2477193,6197,804.2477193,6289,804.2477193,6319,804.2477193,6162
GD358-091_cal.fit,90,0,60347.92551,2460347.926,2460347.925,2460347.925,2460347.925,-1,-28.63033023,-24.96875,60,16.7884425,32.47579444,12.68894417,16,37,61,0.137235995,0.358468494,0.384120851,0.114632324,0.267648581,0.169074236,0.000714981,0.001249551,0.001309843,0.000752107,0.001045601,0.000847497,191.9435101,286.8778488,293.2571012,152.4148649,255.9757679,199.4982558,1013420.589,1636.586005,2117.516677,1681.836187,2118.016677,2414.663813,139077.7825,804.2477193,688.8880961,201.8873359,1087.257446,172.9290356,370.7325822,6437,12.28673039,17.17886447,18.14282325,16.21490568,347.2565431,0.984640173,2239.041052,3069.493806,2239.541052,1027.006194,267418.3127,775.974187,344.6226913,1745.431885,332.5073933,369.0746217,12.75626173,17.06245812,18.13503787,15.98987837,341.289048,0.975136061,3783.309882,2592.826909,3783.809882,1503.673091,281244.2126,784.4410075,358.5281875,1801.746094,349.6984895,367.8163635,13.15164808,17.34157203,18.13058313,16.55256093,338.6735655,0.984755241,2253.850944,2543.962648,2254.350944,1552.537352,104223.3882,661.9389293,157.4516675,909.4313965,129.5911517,369.1091631,12.65771287,17.17287854,18.27576378,16.06999331,345.0397376,0.97821771,378.0929703,655.7003849,378.5929703,3440.799615,213971.4326,738.9036506,289.5796122,1460.442871,266.0516499,365.8017316,12.82353337,16.82655254,18.21359711,15.43950797,346.8634279,0.966651225,511.752155,509.9344835,512.252155,3586.565516,146563.2432,690.4986365,212.2571073,1139.685181,182.2364424,363.7849943,12.4577786,16.82059995,18.18938572,15.45181418,346.5729948,0.967158023,804.2477193,6313,804.2477193,6226,804.2477193,6451,804.2477193,6270,804.2477193,6262
GD358-092_cal.fit,91,0,60347.92634,2460347.926,2460347.926,2460347.925,2460347.926,-1,-28.67192854,-25,60,16.7884425,32.47579444,12.97285392,16,37,61,0.140096598,0.358603572,0.386725709,0.113188777,0.268110671,0.168317059,0.000729355,0.001266743,0.001333483,0.000761626,0.001061152,0.000858979,192.0828851,283.0911298,290.0116743,148.614593,252.6599239,195.9501754,995504.2731,1630.26191,2117.624263,1679.988659,2118.124263,2416.511341,139466.7622,804.2477193,689.2186808,202.3548782,1060.536621,173.4126922,369.879309,6295,12.7833997,17.40787946,18.37528707,16.44047184,345.7730171,0.984116971,2239.300007,3067.772449,2239.800007,1028.727551,262763.4695,772.3147321,340.2284827,1635.331665,326.7195705,367.9133801,13.05784729,17.35848897,18.3890464,16.32793154,343.8864569,0.980436609,3783.43234,2590.845036,3783.93234,1505.654964,277623.1038,781.1260877,355.4139443,1662.208618,345.1960101,366.5949394,13.26052634,17.62455857,18.40222076,16.84689638,340.0693917,0.986834206,2254.033112,2542.204472,2254.533112,1554.295528,101222.6439,659.8764746,153.3963519,875.0136719,125.8600322,368.5195258,12.91502339,17.42157921,18.55380419,16.28935422,346.0670512,0.978564098,378.2592512,653.7623526,378.7592512,3442.737647,210474.7831,736.1050241,285.9303717,1428.746582,261.7039229,364.5904889,13.14230081,17.13729312,18.43128358,15.84330266,347.1164482,0.972198636,511.8419255,508.0971184,512.3419255,3588.402882,143420.2728,688.3591486,208.3509358,1103.861938,178.3284793,363.264975,12.67802599,17.06534029,18.34405309,15.78662748,346.9878915,0.972497525,804.2477193,6306,804.2477193,6302,804.2477193,6313,804.2477193,6193,804.2477193,6153
GD358-093_cal.fit,92,0,60347.92719,2460347.927,2460347.927,2460347.926,2460347.927,-1,-28.71421325,-24.96875,60,16.7884425,32.47579444,12.85882253,16,37,61,0.139078254,0.361468318,0.389006225,0.114604557,0.26596383,0.164865046,0.000727126,0.001271638,0.001337746,0.000763323,0.001055336,0.000851631,191.2712863,284.2540203,290.7923177,150.1390279,252.0181228,193.5874071,998788.5064,1633.767851,2117.626058,1677.152734,2118.126058,2419.347266,138909.7611,804.2477193,689.7838373,201.381583,1090.554321,172.7201182,371.4194398,6305,12.78009287,17.38090054,18.27534802,16.48645307,343.0260452,0.984687456,2239.194209,3064.953142,2239.694209,1031.546858,265177.2329,774.5376331,342.3684294,1687.544067,329.7208392,369.4047766,13.36189912,17.27215454,18.32115702,16.22315206,342.9696446,0.978659967,3783.450601,2588.101664,3783.950601,1508.398336,279721.53,783.8090819,356.8745712,1709.733643,347.805189,368.1020248,12.64805113,17.51178621,18.25646224,16.76711017,338.1269202,0.986189903,2253.971557,2539.344221,2254.471557,1557.155779,102696.2555,662.2454564,155.0727975,930.8855591,127.692318,370.242316,12.50918876,17.31220611,18.2317214,16.39269082,341.9725451,0.982832135,378.3930342,651.0866584,378.8930342,3445.413342,209833.4961,736.7711562,284.8014534,1425.618896,260.9065479,366.5993212,12.85004421,17.00516363,18.34432598,15.66600129,346.0614025,0.968642775,511.8897919,505.270845,512.3897919,3591.229155,141359.9919,688.13617,205.4244465,1134.623413,175.7667301,366.2007325,13.00365906,16.96984704,18.26432769,15.67536639,347.07986,0.971597368,804.2477193,6361,804.2477193,6182,804.2477193,6297,804.2477193,6226,804.2477193,6303
GD358-094_cal.fit,93,0,60347.92802,2460347.928,2460347.928,2460347.927,2460347.928,-1,-28.75602485,-25,60,16.7884425,32.47579444,13.23109443,16,37,61,0.135854616,0.361190903,0.387292697,0.114881769,0.267372726,0.164780563,0.000721454,0.001268289,0.00133058,0.000762064,0.001055342,0.000849099,188.3067589,284.7860185,291.0704811,150.7507547,253.3516821,194.0651563,999837.5549,1631.543474,2117.708017,1675.506396,2118.208017,2420.993604,135832.5467,804.2477193,686.4375318,197.8804194,1008.276733,168.8939159,369.7410464,6306,13.67960184,17.42315349,18.35785073,16.48845626,348.0529487,0.986307622,2239.264372,3063.109624,2239.764372,1033.390376,265306.0847,773.7627481,342.8778206,1621.330322,329.8810532,368.401124,13.55129986,17.30487215,18.36214018,16.24760411,345.0221198,0.980257186,3783.559817,2586.383386,3784.059817,1510.116614,279126.2318,782.4032153,356.7549652,1696.74353,347.0649964,367.757569,12.82315839,17.46043086,18.20208741,16.71877432,339.8037045,0.987603162,2254.111971,2537.625802,2254.611971,1558.874198,103027.164,661.6025322,155.7236543,901.3805542,128.1037689,368.7323721,13.01238131,17.37672615,18.53097014,16.22248215,348.184108,0.979156475,378.3898792,649.2117853,378.8898792,3447.288215,210931.865,735.9248756,286.6214637,1412.989502,262.2722576,365.2297437,13.39257656,17.04831813,18.38117915,15.71545712,349.3124323,0.97214683,512.0695407,503.5205612,512.5695407,3592.979439,141446.2093,686.8531091,205.9337105,1097.278687,175.8739327,363.4970238,12.92754859,17.01498589,18.26509119,15.7648806,349.5273339,0.975509771,804.2477193,6433,804.2477193,6397,804.2477193,6266,804.2477193,6412,804.2477193,6203
GD358-095_cal.fit,94,0,60347.92885,2460347.929,2460347.929,2460347.928,2460347.929,-1,-28.79794082,-25,60,16.7884425,32.47579444,13.09917048,16,37,61,0.133991046,0.357021417,0.389959784,0.112661507,0.270139942,0.166063907,0.000716065,0.001252787,0.001330777,0.000753713,0.001056303,0.000847375,187.1213025,284.9818073,293.0315619,149.4752619,255.7408804,195.9745052,1004754.277,1631.67332,2117.250953,1672.375236,2117.750953,2424.124764,134628.0763,804.2477193,685.4469362,196.4091883,1038.384766,167.3962799,369.2098695,6252,12.95767515,17.36795991,18.48560533,16.25031449,344.9851959,0.978083104,2238.90957,3060.148488,2239.40957,1036.351512,264342.7666,772.7623153,342.0751263,1635.371948,328.6832654,367.0460602,13.27213062,17.23288284,18.32303261,16.14273308,344.0789647,0.977995321,3782.954975,2583.339354,3783.454975,1513.160646,281888.5592,783.5076115,359.7776908,1732.539307,350.4996687,366.4624888,13.03000142,17.457589,18.30476796,16.61041003,341.2975034,0.985141939,2253.58398,2534.59262,2254.08398,1561.90738,101735.4609,659.5215094,154.2564714,872.8190918,126.4976679,367.7640412,13.47880631,17.27990507,18.29150154,16.26830861,343.3304723,0.980492706,377.8723775,646.2388458,378.3723775,3450.261154,213696.344,737.2959677,289.8379394,1374.980347,265.7096052,363.9075826,13.14493534,17.04352602,18.33715181,15.74990023,349.1216076,0.973590722,511.5377206,500.458173,512.0377206,3596.041827,143091.1462,687.5595145,208.1145605,1093.002319,177.919244,363.1346971,12.71147403,16.86455532,18.09599852,15.63311212,347.0352889,0.973909724,804.2477193,6323,804.2477193,6373,804.2477193,6363,804.2477193,6334,804.2477193,6260
GD358-096_cal.fit,95,0,60347.9297,2460347.93,2460347.929,2460347.929,2460347.93,-1,-28.84054453,-24.96875,60,16.7884425,32.47579444,12.81132843,16,37,61,0.134272967,0.35837278,0.389683959,0.113368776,0.268699689,0.165700348,0.000723578,0.001269583,0.00134384,0.000764008,0.001064469,0.000855554,185.5680995,282.2758802,289.9779387,148.3868449,252.4260463,193.6760436,991023.9946,1626.680747,2116.624337,1669.79703,2117.124337,2426.70297,133067.7322,804.2477193,683.0088441,194.8257821,1116.685547,165.4561512,367.6581996,6313,12.5889827,17.29663976,18.14625059,16.44702894,347.9666098,0.988479415,2238.250663,3057.517322,2238.750663,1038.982678,261456.9649,770.9967106,339.1155387,1724.205811,325.0950654,366.9059284,12.91470719,17.04022077,18.03277433,16.0476672,343.4004996,0.980748734,3782.422718,2580.804919,3782.922718,1515.695081,277894.9497,780.4294774,356.0795148,1754.625977,345.5340226,365.6080869,12.82690214,17.39158889,18.02124051,16.76193727,338.0111593,0.98990167,2252.999987,2531.999385,2253.499987,1564.500615,100911.0186,658.8191709,153.1695237,901.4512329,125.472558,367.2398418,12.84171452,17.2088022,18.21912402,16.19848039,345.8018709,0.982305415,377.2219415,643.6586061,377.7219415,3452.841394,209890.3639,734.3488475,285.8183337,1478.911499,260.9772572,362.7721243,13.13650194,16.87714226,18.13767492,15.61660961,347.5997337,0.973221675,510.7666566,497.9723132,511.2666566,3598.527687,140870.6976,685.0352002,205.6400861,1119.6427,175.1583426,361.9862277,12.55916212,16.70395103,17.93619811,15.47170395,348.0858213,0.974267086,804.2477193,6275,804.2477193,6381,804.2477193,6300,804.2477193,6250,804.2477193,6294
GD358-097_cal.fit,96,0,60347.93053,2460347.931,2460347.93,2460347.93,2460347.93,-1,-28.8826677,-24.96875,60,16.7884425,32.47579444,13.13697334,16,37,61,0.131832938,0.359724185,0.387182549,0.113368454,0.269467936,0.165821531,0.000713312,0.001260591,0.001325097,0.000754926,0.001055194,0.000846793,184.8180164,285.3616298,292.1919089,150.1716751,255.3727841,195.8230617,1002273.863,1628.552104,2115.710652,1666.795175,2116.210652,2429.704825,132132.7079,804.2477193,681.9355482,193.7612848,1230.39502,164.2935439,367.1851612,6330,12.7215985,17.55618423,18.39050368,16.72186478,343.3260419,0.987112453,2237.173727,3054.528767,2237.673727,1041.971233,265158.2962,773.0076119,343.0215849,1586.205078,329.6972933,365.9817125,13.70032207,17.48451435,18.42505652,16.54397217,343.0807462,0.983319661,3781.458598,2577.871862,3781.958598,1518.628138,279749.0132,781.4013807,358.0093664,1611.599731,347.8393615,364.7839564,12.93974077,17.73084362,18.29948573,17.1622015,337.4119987,0.991737857,2251.948331,2529.030032,2252.448331,1567.469968,102056.2764,658.2819092,155.0343021,858.4405518,126.8965692,366.3053292,13.04007745,17.55882991,18.28753477,16.83012505,341.9173785,0.989466135,376.2627475,640.5109581,376.7627475,3455.989042,212751.0758,735.3484995,289.3200652,1390.022949,264.5342607,361.3443825,13.22816817,17.20630916,18.43853226,15.97408607,346.2948145,0.97423346,509.9120778,494.8630759,510.4120778,3601.636924,142559.2013,685.551297,207.9482628,1061.299316,177.2578248,361.5073573,13.1919331,17.15038788,18.23491315,16.06586262,343.0319368,0.976947169,804.2477193,6235,804.2477193,6311,804.2477193,6473,804.2477193,6266,804.2477193,6388
GD358-098_cal.fit,97,0,60347.93137,2460347.931,2460347.931,2460347.93,2460347.931,-1,-28.92489223,-24.96875,60,16.7884425,32.47579444,13.71143135,16,37,61,0.134678993,0.360805056,0.387630377,0.11290777,0.267879654,0.166558363,0.000726697,0.001279919,0.001343513,0.00076581,0.001065763,0.000860777,185.330295,281.896887,288.5199305,147.4358101,251.3500172,193.497699,986096.924,1624.243802,2113.39227,1664.969661,2113.89227,2431.530339,132806.541,804.2477193,682.388783,194.6200528,1181.80127,165.1313865,367.8514108,6443,13.7536731,17.48152384,18.49417466,16.46887302,348.7433625,0.984377021,2235.16827,3052.78123,2235.66827,1043.71877,261454.6103,770.7994292,339.1992785,1553.978149,325.0921377,366.6792594,14.2338562,17.3745826,18.43060089,16.31856432,344.4121792,0.979962405,3779.460598,2576.00347,3779.960598,1520.49653,275463.2132,778.6048288,353.7907845,1608.357788,342.5104064,364.8943925,13.63435178,17.54718386,18.32912397,16.76524375,340.786553,0.987108607,2249.979126,2527.127404,2250.479126,1569.372596,100042.4367,657.5015,152.1554501,851.5540161,124.3925649,366.7801149,14.27962294,17.34503941,18.46238179,16.22769703,347.1461823,0.979722385,374.0830444,638.6988332,374.5830444,3457.801167,208344.1455,732.2860546,284.5119665,1343.73999,259.0546923,361.9264974,13.44449906,17.10568557,18.41860565,15.79276549,350.3395089,0.973848036,507.7523654,492.9143326,508.2523654,3603.585667,140792.5184,685.0252546,205.5289458,1066.488892,175.0611348,361.8412625,12.92258504,17.14518786,18.37052443,15.91985128,348.7960823,0.976337917,804.2477193,6291,804.2477193,6341,804.2477193,6376,804.2477193,6371,804.2477193,6261
GD358-099_cal.fit,98,0,60347.93221,2460347.932,2460347.932,2460347.931,2460347.932,-1,-28.9678056,-25,60,16.7884425,32.47579444,12.94120803,16,37,61,0.136239171,0.35905321,0.389111228,0.113267582,0.268343578,0.166014406,0.000725575,0.001269388,0.001340712,0.000762416,0.001062272,0.000855974,187.7672618,282.8552788,290.2272454,148.5639683,252.6128982,193.9480476,991001.1988,1624.613417,2111.224611,1662.267193,2111.724611,2434.232807,135013.1822,804.2477193,684.1320342,197.3495983,1105.994873,167.8751197,367.3894929,6341,12.92317086,17.31405406,18.18843372,16.43967441,342.5137124,0.984884235,2233.036538,3049.907066,2233.536538,1046.592934,261816.2106,770.0308163,340.0074452,1725.143555,325.5417507,364.8826981,13.08648911,17.18318904,18.21878981,16.14758828,341.7162666,0.977639153,3776.869801,2573.115655,3777.369801,1523.384345,277594.5406,779.1963785,356.2574831,1725.303589,345.1604946,364.025876,12.6916356,17.404427,18.12835969,16.68049432,338.1832165,0.98683451,2247.788841,2524.395976,2248.288841,1572.104024,100827.7896,657.4909862,153.3523528,907.9899292,125.3690713,365.1993829,12.6229809,17.19551613,18.2537444,16.13728786,343.3615532,0.978488905,371.8428221,635.9206538,372.3428221,3460.579346,209666.223,733.1672421,285.9732554,1436.002563,260.6985609,361.7712418,13.21601074,16.88326219,18.18282847,15.5836959,347.1209728,0.971125581,505.4983043,490.3215517,505.9983043,3606.178448,141096.4349,685.1610739,205.9317733,1133.445679,175.439024,361.5993502,13.10696095,16.86816618,18.11479197,15.62154038,344.0932478,0.970072938,804.2477193,6277,804.2477193,6414,804.2477193,6269,804.2477193,6352,804.2477193,6244
GD358-100_cal.fit,99,0,60347.93304,2460347.933,2460347.933,2460347.932,2460347.933,-1,-29.01023113,-24.96875,60,16.7884425,32.47579444,13.15475724,16,37,61,0.137568745,0.359342095,0.384744407,0.113666465,0.269827108,0.167199749,0.000727845,0.00127198,0.001332252,0.000764,0.001066648,0.000858578,189.0082,282.5061327,288.7924654,148.7781491,252.9673542,194.7403209,989865.3713,1624.809916,2109.816639,1659.539496,2110.316639,2436.960504,136174.537,804.2477193,684.9181927,198.8186888,1023.295044,169.319146,367.3216993,6345,12.62918125,17.45954603,18.14359675,16.7754953,339.1391509,0.989012188,2231.525778,3047.306157,2232.025778,1049.193843,261670.9197,770.5219468,339.6021629,1653.572021,325.3610963,365.790519,12.68903969,17.3251457,18.03138813,16.61890328,336.493153,0.985749579,3775.860157,2570.607333,3776.360157,1525.892667,275029.2137,778.3581315,353.3453336,1657.49292,341.9707723,364.4185914,13.42216097,17.6577426,18.19217012,17.12331507,334.8743514,0.991054649,2246.3362,2521.729687,2246.8362,1574.770313,101030.6955,657.7352591,153.6038917,863.7269897,125.621364,366.0219814,13.42297036,17.39407493,18.1624153,16.62573455,340.1828206,0.986891819,370.2943601,633.2511759,370.7943601,3463.248824,210337.698,733.7211554,286.6725274,1380.042847,261.5334715,361.3956245,13.44772782,17.11699175,18.19065806,16.04332543,345.2412394,0.979379944,503.967921,487.3535736,504.467921,3609.146426,141796.8445,685.2002669,206.942191,1073.317993,176.3099118,361.6971982,13.31746338,17.12564543,18.1745021,16.07678875,346.6574993,0.981346167,804.2477193,6264,804.2477193,6260,804.2477193,6375,804.2477193,6270,804.2477193,6369
